interaction_id|customer_id|interaction_type|interaction_date
893|60533|Call|2023-08-24
894|24046|Email|2023-08-19
895|38330|Chat|2023-08-21
896|61998|Chat|2023-08-24
897|23595|Chat|2023-08-22
898|47665|Chat|2023-08-23
899|52871|Chat|2023-08-23
900|76058|Chat|2023-08-22
901|13543|Chat|2023-08-19
902|90346|Email|2023-08-22
903|77046|Chat|2023-08-23
904|98259|Chat|2023-08-22
905|62329|Chat|2023-08-23
906|88415|Chat|2023-08-19
907|5817|Email|2023-08-21
908|66621|Chat|2023-08-23
909|95931|Chat|2023-08-20
910|3145|Chat|2023-08-22
911|66925|Email|2023-08-21
912|99307|Chat|2023-08-19
913|89426|Chat|2023-08-21
914|19968|Chat|2023-08-20
915|26092|Chat|2023-08-21
916|40481|Chat|2023-08-23
917|47884|Call|2023-08-23
918|22647|Email|2023-08-23
919|70748|Chat|2023-08-24
920|65220|Chat|2023-08-26
921|21651|Chat|2023-08-25
922|21877|Chat|2023-08-26
923|68090|Chat|2023-08-26
924|13192|Email|2023-08-23
925|51231|Chat|2023-08-24
926|10988|Email|2023-08-24
927|36680|Chat|2023-08-23
928|14563|Chat|2023-08-23
929|31069|Chat|2023-08-24
930|62878|Email|2023-08-25
931|60152|Chat|2023-08-23
932|37833|Chat|2023-08-26
933|79411|Email|2023-08-24
934|19782|Email|2023-08-25
935|99343|Chat|2023-08-27
936|15895|Chat|2023-08-24
937|52307|Chat|2023-08-27
938|57551|Call|2023-08-24
939|7225|Call|2023-08-22
940|46575|Email|2023-08-27
941|17309|Email|2023-08-26
942|56243|Chat|2023-08-29
943|97825|Email|2023-08-31
944|63771|Email|2023-08-26
945|84443|Chat|2023-08-22
946|98979|Chat|2023-08-27
947|62323|Chat|2023-08-24
948|70783|Chat|2023-08-22
949|21978|Chat|2023-08-28
950|60824|Email|2023-08-26
951|14749|Email|2023-08-29
952|50974|Chat|2023-08-26
953|27712|Email|2023-08-26
954|34350|Chat|2023-08-27
955|56623|Chat|2023-08-30
956|48817|Chat|2023-08-26
957|30922|Chat|2023-08-30
958|51171|Email|2023-08-27
959|5827|Email|2023-08-29
960|77474|Chat|2023-08-30
961|83704|Email|2023-08-31
962|79360|Chat|2023-08-30
963|74502|Chat|2023-09-01
964|5025|Chat|2023-08-30
965|34131|Chat|2023-08-31
966|29420|Email|2023-08-31
967|33143|Email|2023-08-27
968|87714|Chat|2023-08-30
969|36305|Chat|2023-09-03
970|31245|Call|2023-09-02
971|68915|Chat|2023-08-31
972|66020|Chat|2023-08-28
973|99815|Chat|2023-08-28
974|44131|Email|2023-08-31
975|17337|Email|2023-08-30
976|42934|Chat|2023-09-02
977|89329|Chat|2023-09-02
978|5607|Chat|2023-08-30
979|40200|Chat|2023-09-03
980|81042|Chat|2023-09-02
981|37069|Chat|2023-08-29
982|80951|Email|2023-08-29
983|94367|Chat|2023-08-31
984|64331|Chat|2023-08-31
985|81802|Email|2023-08-27
986|30819|Email|2023-09-02
987|79026|Chat|2023-09-05
988|30111|Email|2023-09-01
989|35898|Chat|2023-09-03
990|38036|Chat|2023-09-04
991|53146|Chat|2023-08-30
992|79627|Email|2023-09-02
993|13739|Chat|2023-09-02
994|10124|Chat|2023-09-03
995|45502|Chat|2023-09-01
996|22004|Chat|2023-09-06
997|86476|Chat|2023-09-05
998|79274|Chat|2023-09-04
999|55554|Chat|2023-09-05
1000|51182|Chat|2023-09-02
1001|57884|Email|2023-09-01
1002|78400|Chat|2023-09-04
1003|52541|Chat|2023-09-08
1004|868|Email|2023-09-04
1005|24592|Email|2023-09-04
1006|99837|Chat|2023-09-05
1007|30395|Chat|2023-09-04
1008|21500|Email|2023-09-03
1009|82265|Chat|2023-09-03
1010|85847|Chat|2023-09-03
1011|71065|Email|2023-09-06
1012|52717|Chat|2023-09-06
1013|74076|Call|2023-09-06
1014|42158|Chat|2023-09-09
1015|2746|Chat|2023-09-04
1016|20200|Chat|2023-09-05
1017|1969|Chat|2023-09-04
1018|97429|Email|2023-09-07
1019|85219|Chat|2023-09-04
1020|8595|Chat|2023-09-04
1021|38135|Chat|2023-09-03
1022|5221|Chat|2023-09-08
1023|3066|Chat|2023-09-10
1024|497|Chat|2023-09-09
1025|97770|Call|2023-09-04
1026|55740|Chat|2023-09-02
1027|1978|Chat|2023-09-03
1028|699|Chat|2023-09-06
1029|50410|Chat|2023-09-07
1030|95003|Chat|2023-09-11
1031|71925|Chat|2023-09-07
1032|30740|Chat|2023-09-06
1033|4806|Call|2023-09-08
1034|85871|Email|2023-09-07
1035|19691|Chat|2023-09-08
1036|25608|Chat|2023-09-07
1037|84984|Email|2023-09-07
1038|44588|Email|2023-09-05
1039|84907|Chat|2023-09-08
1040|53307|Email|2023-09-08
1041|52772|Chat|2023-09-09
1042|35755|Email|2023-09-05
1043|9496|Chat|2023-09-07
1044|10616|Chat|2023-09-13
1045|85421|Chat|2023-09-06
1046|41528|Email|2023-09-09
1047|96647|Email|2023-09-13
1048|29839|Chat|2023-09-10
1049|11262|Chat|2023-09-11
1050|76743|Email|2023-09-09
1051|25609|Chat|2023-09-08
1052|48006|Chat|2023-09-07
1053|56346|Chat|2023-09-13
1054|75641|Chat|2023-09-14
1055|99963|Chat|2023-09-16
1056|19124|Chat|2023-09-08
1057|11912|Email|2023-09-09
1058|94406|Chat|2023-09-10
1059|88908|Chat|2023-09-11
1060|22444|Chat|2023-09-10
1061|98952|Call|2023-09-13
1062|34146|Email|2023-09-11
1063|64807|Email|2023-09-11
1064|15473|Email|2023-09-09
1065|28568|Chat|2023-09-11
1066|93338|Chat|2023-09-14
1067|58788|Call|2023-09-09
1068|96046|Chat|2023-09-10
1069|66540|Chat|2023-09-10
1070|72486|Chat|2023-09-10
1071|44956|Chat|2023-09-10
1072|4531|Email|2023-09-07
1073|84113|Email|2023-09-13
1074|45589|Call|2023-09-09
1075|18803|Email|2023-09-10
1076|50916|Call|2023-09-10
1077|66026|Chat|2023-09-13
1078|14127|Email|2023-09-09
1079|30121|Chat|2023-09-12
1080|18183|Call|2023-09-12
1081|46581|Chat|2023-09-15
1082|7723|Chat|2023-09-12
1083|39866|Chat|2023-09-13
1084|10065|Email|2023-09-11
1085|91717|Email|2023-09-15
1086|71180|Chat|2023-09-13
1087|20561|Email|2023-09-15
1088|15175|Chat|2023-09-13
1089|63440|Chat|2023-09-14
1090|95570|Chat|2023-09-13
1091|62644|Chat|2023-09-13
1092|11621|Chat|2023-09-12
1093|28936|Chat|2023-09-13
1094|15827|Email|2023-09-09
1095|1330|Email|2023-09-14
1096|8349|Email|2023-09-14
1097|27135|Chat|2023-09-12
1098|71387|Chat|2023-09-15
1099|15724|Call|2023-09-17
1100|23231|Email|2023-09-18
1101|24419|Email|2023-09-18
1102|74873|Chat|2023-09-12
1103|58295|Chat|2023-09-17
1104|65257|Chat|2023-09-13
1105|98233|Call|2023-09-14
1106|80892|Email|2023-09-12
1107|44078|Call|2023-09-14
1108|82811|Chat|2023-09-17
1109|74829|Chat|2023-09-15
1110|61467|Chat|2023-09-18
1111|87737|Chat|2023-09-15
1112|97684|Chat|2023-09-16
1113|43612|Email|2023-09-17
1114|79253|Chat|2023-09-14
1115|64682|Chat|2023-09-12
1116|26521|Call|2023-09-15
1117|81687|Chat|2023-09-19
1118|92545|Chat|2023-09-19
1119|73320|Email|2023-09-15
1120|15133|Chat|2023-09-15
1121|56906|Chat|2023-09-13
1122|80748|Chat|2023-09-16
1123|79118|Chat|2023-09-14
1124|5505|Chat|2023-09-18
1125|99145|Chat|2023-09-14
1126|68923|Chat|2023-09-18
1127|50070|Chat|2023-09-22
1128|90613|Chat|2023-09-20
1129|91693|Chat|2023-09-14
1130|84547|Chat|2023-09-14
1131|72067|Chat|2023-09-17
1132|57737|Chat|2023-09-20
1133|39776|Chat|2023-09-20
1134|81863|Chat|2023-09-18
1135|26652|Chat|2023-09-15
1136|66497|Chat|2023-09-19
1137|60406|Chat|2023-09-19
1138|18164|Chat|2023-09-15
1139|1480|Chat|2023-09-20
1140|48325|Email|2023-09-18
1141|11213|Chat|2023-09-18
1142|46612|Chat|2023-09-19
1143|81528|Chat|2023-09-15
1144|49616|Email|2023-09-18
1145|3648|Chat|2023-09-16
1146|76350|Chat|2023-09-16
1147|51405|Chat|2023-09-20
1148|70135|Chat|2023-09-20
1149|34918|Chat|2023-09-18
1150|6556|Chat|2023-09-18
1151|8913|Chat|2023-09-18
1152|37214|Email|2023-09-21
1153|67553|Chat|2023-09-22
1154|63630|Chat|2023-09-19
1155|37304|Email|2023-09-20
1156|79586|Chat|2023-09-21
1157|261|Chat|2023-09-18
1158|32477|Chat|2023-09-16
1159|22|Email|2023-09-15
1160|4881|Chat|2023-09-23
1161|81484|Email|2023-09-19
1162|52247|Email|2023-09-21
1163|54509|Chat|2023-09-15
1164|51502|Email|2023-09-19
1165|74491|Chat|2023-09-21
1166|13009|Email|2023-09-21
1167|29802|Chat|2023-09-23
1168|58627|Chat|2023-09-19
1169|74555|Chat|2023-09-21
1170|65101|Chat|2023-09-19
1171|49459|Chat|2023-09-22
1172|4842|Email|2023-09-20
1173|95503|Chat|2023-09-18
1174|17946|Chat|2023-09-19
1175|80350|Chat|2023-09-23
1176|36157|Chat|2023-09-18
1177|68890|Chat|2023-09-19
1178|45513|Chat|2023-09-23
1179|46008|Chat|2023-09-23
1180|34404|Email|2023-09-20
1181|95031|Chat|2023-09-20
1182|72102|Call|2023-09-22
1183|55619|Email|2023-09-24
1184|11034|Email|2023-09-20
1185|32927|Chat|2023-09-26
1186|68797|Chat|2023-09-19
1187|33243|Chat|2023-09-23
1188|37578|Chat|2023-09-23
1189|93707|Chat|2023-09-22
1190|82510|Email|2023-09-22
1191|92572|Email|2023-09-16
1192|19835|Chat|2023-09-22
1193|52855|Email|2023-09-17
1194|83373|Call|2023-09-20
1195|86074|Call|2023-09-25
1196|93431|Chat|2023-09-23
1197|7189|Email|2023-09-21
1198|19876|Chat|2023-09-17
1199|8607|Chat|2023-09-21
1200|58517|Call|2023-09-22
1201|39849|Email|2023-09-22
1202|57599|Chat|2023-09-22
1203|91352|Chat|2023-09-23
1204|99634|Chat|2023-09-22
1205|72298|Chat|2023-09-24
1206|24229|Email|2023-09-25
1207|59263|Chat|2023-09-25
1208|52524|Email|2023-09-25
1209|5349|Chat|2023-09-23
1210|26934|Call|2023-09-29
1211|4028|Chat|2023-09-27
1212|63111|Chat|2023-09-24
1213|10384|Call|2023-09-29
1214|61616|Chat|2023-09-28
1215|7143|Email|2023-09-22
1216|27534|Chat|2023-09-25
1217|62764|Chat|2023-09-25
1218|37981|Call|2023-09-28
1219|6461|Email|2023-09-27
1220|83061|Call|2023-09-23
1221|76504|Chat|2023-09-27
1222|72740|Chat|2023-09-25
1223|40656|Email|2023-09-28
1224|82515|Email|2023-09-25
1225|35598|Chat|2023-09-25
1226|37223|Email|2023-09-23
1227|50265|Chat|2023-09-22
1228|38014|Email|2023-09-27
1229|59427|Chat|2023-09-26
1230|31316|Chat|2023-09-25
1231|87837|Email|2023-09-26
1232|81257|Call|2023-09-26
1233|54159|Chat|2023-09-27
1234|36094|Chat|2023-09-30
1235|38357|Email|2023-09-29
1236|30786|Chat|2023-09-24
1237|35273|Chat|2023-09-29
1238|11290|Chat|2023-09-26
1239|45489|Chat|2023-09-26
1240|41925|Email|2023-09-27
1241|3406|Chat|2023-09-27
1242|67803|Call|2023-09-28
1243|61189|Chat|2023-09-29
1244|72293|Email|2023-09-24
1245|30312|Call|2023-09-26
1246|57956|Email|2023-09-25
1247|39761|Chat|2023-09-26
1248|63564|Email|2023-09-27
1249|29105|Chat|2023-09-26
1250|41500|Call|2023-09-28
1251|67135|Chat|2023-09-28
1252|2167|Chat|2023-09-28
1253|39755|Chat|2023-09-28
1254|6478|Email|2023-09-26
1255|1747|Call|2023-09-28
1256|99459|Email|2023-10-02
1257|17726|Chat|2023-10-03
1258|34962|Chat|2023-09-29
1259|46295|Chat|2023-10-02
1260|34052|Email|2023-10-01
1261|20207|Call|2023-09-28
1262|37000|Chat|2023-09-27
1263|19017|Email|2023-09-28
1264|98042|Chat|2023-10-02
1265|23995|Chat|2023-10-04
1266|46552|Chat|2023-10-01
1267|71484|Chat|2023-09-28
1268|7952|Chat|2023-09-28
1269|51503|Chat|2023-09-27
1270|39258|Chat|2023-09-30
1271|49948|Email|2023-10-03
1272|81534|Chat|2023-10-01
1273|68714|Call|2023-09-30
1274|34887|Email|2023-09-28
1275|49557|Chat|2023-09-30
1276|96997|Email|2023-10-01
1277|5296|Email|2023-09-29
1278|92788|Chat|2023-10-01
1279|86523|Chat|2023-10-05
1280|83399|Chat|2023-09-27
1281|53798|Chat|2023-10-03
1282|1248|Chat|2023-09-29
1283|10653|Chat|2023-10-02
1284|89942|Chat|2023-10-03
1285|26639|Call|2023-10-02
1286|81316|Chat|2023-10-01
1287|4327|Chat|2023-10-01
1288|97108|Chat|2023-09-30
1289|43749|Chat|2023-10-02
1290|8917|Chat|2023-10-02
1291|3948|Email|2023-10-04
1292|40739|Chat|2023-09-30
1293|30431|Chat|2023-09-29
1294|48371|Chat|2023-10-05
1295|71112|Email|2023-10-03
1296|21928|Email|2023-10-03
1297|47313|Chat|2023-10-04
1298|68547|Chat|2023-10-03
1299|45158|Email|2023-10-02
1300|80346|Email|2023-10-04
1301|929|Chat|2023-10-04
1302|72884|Chat|2023-10-06
1303|20805|Chat|2023-10-05
1304|67048|Email|2023-10-01
1305|55368|Chat|2023-09-30
1306|79617|Email|2023-10-06
1307|62666|Chat|2023-10-02
1308|19065|Call|2023-10-03
1309|19399|Email|2023-10-02
1310|3088|Chat|2023-10-03
1311|95|Chat|2023-10-06
1312|71089|Chat|2023-10-05
1313|80234|Chat|2023-10-05
1314|48331|Chat|2023-10-03
1315|41021|Chat|2023-10-04
1316|2482|Chat|2023-10-05
1317|93411|Call|2023-10-05
1318|667|Chat|2023-09-30
1319|6566|Email|2023-10-05
1320|675|Email|2023-10-03
1321|8206|Email|2023-10-05
1322|5502|Call|2023-10-03
1323|17214|Call|2023-10-05
1324|54926|Email|2023-10-03
1325|91328|Chat|2023-10-04
1326|96830|Chat|2023-10-03
1327|42260|Chat|2023-10-06
1328|1177|Chat|2023-10-06
1329|41936|Email|2023-10-04
1330|7983|Chat|2023-10-09
1331|1779|Chat|2023-10-05
1332|42039|Email|2023-10-06
1333|90975|Chat|2023-10-03
1334|44424|Chat|2023-10-08
1335|89543|Chat|2023-10-06
1336|3313|Email|2023-10-06
1337|18580|Email|2023-10-05
1338|23088|Chat|2023-10-10
1339|62589|Call|2023-10-07
1340|13700|Email|2023-10-07
1341|18531|Chat|2023-10-02
1342|43050|Chat|2023-10-04
1343|89216|Call|2023-10-10
1344|64305|Email|2023-10-04
1345|56308|Chat|2023-10-09
1346|23604|Chat|2023-10-08
1347|12546|Chat|2023-10-09
1348|51231|Email|2023-10-06
1349|4716|Chat|2023-10-07
1350|71199|Chat|2023-10-05
1351|7451|Chat|2023-10-06
1352|74027|Email|2023-10-06
1353|20970|Chat|2023-10-06
1354|58712|Email|2023-10-10
1355|69417|Email|2023-10-10
1356|65471|Chat|2023-10-07
1357|3219|Email|2023-10-10
1358|11914|Chat|2023-10-04
1359|13047|Chat|2023-10-09
1360|17033|Chat|2023-10-07
1361|96151|Email|2023-10-10
1362|56665|Email|2023-10-07
1363|49684|Chat|2023-10-06
1364|53977|Chat|2023-10-08
1365|4521|Chat|2023-10-03
1366|37367|Chat|2023-10-10
1367|99204|Chat|2023-10-07
1368|97780|Chat|2023-10-10
1369|72015|Chat|2023-10-06
1370|84583|Chat|2023-10-09
1371|62882|Chat|2023-10-10
1372|47313|Chat|2023-10-13
1373|95744|Chat|2023-10-07
1374|23741|Email|2023-10-07
1375|26429|Chat|2023-10-08
1376|85612|Chat|2023-10-11
1377|74713|Chat|2023-10-11
1378|68218|Email|2023-10-09
1379|49085|Chat|2023-10-11
1380|55990|Chat|2023-10-10
1381|70575|Chat|2023-10-11
1382|78190|Email|2023-10-13
1383|43205|Chat|2023-10-05
1384|24072|Call|2023-10-08
1385|26744|Chat|2023-10-12
1386|77691|Email|2023-10-13
1387|35143|Email|2023-10-10
1388|17046|Email|2023-10-08
1389|8553|Call|2023-10-12
1390|85407|Email|2023-10-13
1391|9487|Chat|2023-10-13
1392|59884|Email|2023-10-13
1393|40959|Chat|2023-10-11
1394|75671|Chat|2023-10-12
1395|68874|Chat|2023-10-12
1396|70820|Chat|2023-10-12
1397|16657|Chat|2023-10-13
1398|95927|Call|2023-10-14
1399|10793|Chat|2023-10-13
1400|42343|Chat|2023-10-15
1401|20147|Email|2023-10-11
1402|34347|Chat|2023-10-16
1403|85584|Email|2023-10-11
1404|94462|Chat|2023-10-12
1405|90724|Chat|2023-10-11
1406|929|Chat|2023-10-16
1407|1650|Email|2023-10-12
1408|22230|Chat|2023-10-14
1409|2208|Chat|2023-10-12
1410|96256|Chat|2023-10-15
1411|97267|Chat|2023-10-10
1412|24028|Chat|2023-10-16
1413|45592|Chat|2023-10-14
1414|79849|Chat|2023-10-14
1415|4211|Chat|2023-10-13
1416|64400|Chat|2023-10-12
1417|41495|Chat|2023-10-10
1418|56706|Email|2023-10-10
1419|41925|Chat|2023-10-12
1420|20481|Chat|2023-10-19
1421|61615|Email|2023-10-12
1422|33731|Email|2023-10-12
1423|8197|Call|2023-10-12
1424|26429|Call|2023-10-12
1425|91193|Chat|2023-10-15
1426|15227|Call|2023-10-14
1427|42729|Call|2023-10-19
1428|59133|Chat|2023-10-13
1429|35119|Chat|2023-10-14
1430|84831|Chat|2023-10-15
1431|52172|Email|2023-10-17
1432|46422|Chat|2023-10-12
1433|13270|Call|2023-10-11
1434|42130|Email|2023-10-16
1435|91780|Email|2023-10-10
1436|59824|Chat|2023-10-16
1437|85796|Chat|2023-10-12
1438|25560|Email|2023-10-15
1439|73347|Chat|2023-10-15
1440|86725|Chat|2023-10-17
1441|98168|Chat|2023-10-16
1442|97786|Chat|2023-10-17
1443|61453|Chat|2023-10-12
1444|30048|Chat|2023-10-17
1445|35755|Email|2023-10-17
1446|24787|Chat|2023-10-15
1447|63440|Chat|2023-10-14
1448|29465|Chat|2023-10-13
1449|71595|Email|2023-10-16
1450|88974|Email|2023-10-17
1451|18768|Chat|2023-10-16
1452|87927|Email|2023-10-18
1453|43630|Email|2023-10-15
1454|66208|Chat|2023-10-17
1455|27588|Email|2023-10-13
1456|63439|Chat|2023-10-16
1457|38796|Chat|2023-10-13
1458|18|Call|2023-10-17
1459|59325|Call|2023-10-17
1460|17385|Chat|2023-10-18
1461|42560|Email|2023-10-18
1462|7036|Email|2023-10-18
1463|17539|Chat|2023-10-18
1464|69891|Chat|2023-10-18
1465|10094|Email|2023-10-16
1466|88861|Chat|2023-10-18
1467|98821|Email|2023-10-14
1468|30900|Call|2023-10-16
1469|70645|Email|2023-10-20
1470|62348|Chat|2023-10-20
1471|11176|Email|2023-10-20
1472|98990|Email|2023-10-17
1473|17689|Call|2023-10-19
1474|80849|Chat|2023-10-18
1475|65223|Chat|2023-10-17
1476|69518|Email|2023-10-20
1477|80810|Chat|2023-10-20
1478|47393|Email|2023-10-18
1479|12061|Chat|2023-10-15
1480|13401|Email|2023-10-18
1481|96145|Chat|2023-10-20
1482|71209|Email|2023-10-19
1483|28543|Chat|2023-10-20
1484|53969|Email|2023-10-17
1485|57303|Chat|2023-10-23
1486|47598|Chat|2023-10-20
1487|11962|Email|2023-10-18
1488|23649|Chat|2023-10-18
1489|17704|Chat|2023-10-17
1490|50623|Chat|2023-10-20
1491|75285|Chat|2023-10-21
1492|18023|Chat|2023-10-19
1493|95090|Chat|2023-10-18
1494|40639|Email|2023-10-20
1495|79159|Chat|2023-10-19
1496|77369|Call|2023-10-19
1497|53734|Chat|2023-10-20
1498|54233|Email|2023-10-22
1499|63439|Email|2023-10-21
1500|42204|Chat|2023-10-24
1501|66947|Chat|2023-10-18
1502|41298|Chat|2023-10-21
1503|77426|Chat|2023-10-23
1504|21045|Chat|2023-10-19
1505|92831|Chat|2023-10-19
1506|16530|Call|2023-10-22
1507|30980|Chat|2023-10-24
1508|44013|Chat|2023-10-24
1509|37405|Chat|2023-10-22
1510|66704|Chat|2023-10-22
1511|56170|Chat|2023-10-22
1512|31239|Chat|2023-10-22
1513|87932|Chat|2023-10-21
1514|57374|Chat|2023-10-22
1515|2834|Chat|2023-10-24
1516|71888|Email|2023-10-22
1517|64947|Chat|2023-10-25
1518|10575|Chat|2023-10-22
1519|3843|Chat|2023-10-26
1520|38355|Chat|2023-10-23
1521|86467|Chat|2023-10-25
1522|49006|Call|2023-10-24
1523|26912|Chat|2023-10-22
1524|20641|Email|2023-10-24
1525|96134|Chat|2023-10-26
1526|53248|Chat|2023-10-24
1527|53942|Email|2023-10-19
1528|62806|Chat|2023-10-22
1529|65143|Chat|2023-10-23
1530|28214|Email|2023-10-25
1531|76014|Chat|2023-10-22
1532|98814|Email|2023-10-25
1533|69350|Chat|2023-10-24
1534|61067|Email|2023-10-24
1535|77044|Chat|2023-10-25
1536|53486|Email|2023-10-23
1537|33810|Chat|2023-10-27
1538|76409|Email|2023-10-22
1539|94939|Chat|2023-10-26
1540|89506|Email|2023-10-23
1541|18904|Chat|2023-10-28
1542|34091|Chat|2023-10-22
1543|45549|Call|2023-10-29
1544|38197|Chat|2023-10-28
1545|57494|Email|2023-10-26
1546|97905|Call|2023-10-27
1547|62589|Chat|2023-10-27
1548|30822|Email|2023-10-26
1549|14252|Chat|2023-10-26
1550|11400|Chat|2023-10-28
1551|28401|Chat|2023-10-27
1552|7162|Chat|2023-10-27
1553|64609|Email|2023-10-27
1554|92548|Chat|2023-10-26
1555|99145|Chat|2023-10-27
1556|63003|Email|2023-10-27
1557|94889|Chat|2023-10-25
1558|25512|Call|2023-10-25
1559|73792|Email|2023-10-25
1560|74352|Chat|2023-10-25
1561|41133|Chat|2023-10-25
1562|77467|Chat|2023-10-27
1563|53725|Chat|2023-10-26
1564|26372|Chat|2023-10-24
1565|56585|Chat|2023-10-28
1566|84810|Chat|2023-10-26
1567|73598|Chat|2023-10-27
1568|40349|Email|2023-10-26
1569|21198|Chat|2023-10-23
1570|92899|Chat|2023-10-23
1571|14561|Chat|2023-10-29
1572|24574|Chat|2023-10-23
1573|44050|Chat|2023-10-30
1574|83672|Chat|2023-10-26
1575|99267|Chat|2023-10-28
1576|55479|Chat|2023-10-25
1577|42379|Chat|2023-10-28
1578|43412|Call|2023-10-26
1579|22474|Chat|2023-10-28
1580|66158|Call|2023-10-25
1581|51656|Chat|2023-10-28
1582|88360|Chat|2023-10-27
1583|3918|Chat|2023-10-26
1584|37091|Chat|2023-10-27
1585|5812|Chat|2023-10-26
1586|7139|Email|2023-10-28
1587|74307|Chat|2023-10-29
1588|27119|Email|2023-10-28
1589|43006|Email|2023-10-27
1590|51075|Chat|2023-10-27
1591|98360|Chat|2023-10-25
1592|3475|Chat|2023-10-31
1593|14303|Email|2023-10-31
1594|12395|Chat|2023-10-29
1595|13098|Call|2023-10-26
1596|98112|Chat|2023-10-29
1597|10025|Chat|2023-10-27
1598|62282|Email|2023-10-30
1599|25847|Email|2023-10-29
1600|73679|Chat|2023-10-30
1601|20625|Chat|2023-10-27
1602|30461|Chat|2023-10-28
1603|33425|Chat|2023-10-27
1604|31040|Chat|2023-10-28
1605|3325|Email|2023-10-26
1606|57846|Chat|2023-10-29
1607|815|Chat|2023-10-29
1608|54427|Email|2023-10-31
1609|23693|Chat|2023-10-30
1610|73724|Chat|2023-10-26
1611|90274|Chat|2023-10-29
1612|81372|Call|2023-10-31
1613|35167|Chat|2023-10-29
1614|76718|Chat|2023-10-28
1615|78552|Chat|2023-10-28
1616|18768|Email|2023-10-30
1617|78415|Email|2023-11-01
1618|93097|Email|2023-10-31
1619|20512|Chat|2023-10-25
1620|42179|Chat|2023-10-28
1621|58957|Chat|2023-10-29
1622|96572|Chat|2023-11-01
1623|53633|Email|2023-10-30
1624|79880|Call|2023-11-01
1625|8837|Call|2023-11-01
1626|96358|Email|2023-11-03
1627|62498|Chat|2023-10-31
1628|85467|Chat|2023-11-03
1629|69201|Email|2023-10-30
1630|58159|Chat|2023-11-02
1631|41852|Email|2023-10-29
1632|25055|Email|2023-11-01
1633|53167|Call|2023-11-01
1634|24305|Email|2023-10-31
1635|51362|Email|2023-10-30
1636|65521|Chat|2023-11-02
